Action,Level,Number,Organization ID,Container,Revision,View,Quantity,Unit of Measure,Reference Designators,Trace Code,Find Number,Line Number,Component Reference,Quantity Option,Inclusion Option,Type,Component Id,Foot Print,Symbol Name
Action,Level,Number,Organization ID,Container,Revision,View,Quantity,Unit of Measure,Reference Designators,Trace Code,Find Number,Line Number,Component Reference,Quantity Option,Inclusion Option,Type,Component Id,footPrint,symbolName
,0,100 SNOW,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,-,Service,,,,,,,,,,,,,
Add,4,7518143,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,17a9c98f-ec7f-439a-9ef9-b014b0abacbe,,
Add,4,7518906,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,4.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,c42faecf-3eb9-44ab-a8ee-ebae307cea7e,,
Add,3,5140781,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,6992189d-2d92-416d-a009-8179b796c4cf,,
Add,3,1024146_SW,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,a4c9aa69-384d-4b85-8280-4663ecc66a97,,
Add,3,1019186,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,51f4a6b7-7d7a-4521-91cf-7985bc788b6f,,
Add,4,5137017,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,d0cfa89c-6aa9-4d7a-bc0f-b792a5ff1a14,,
Add,4,5337428,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,5e281562-dc4e-4f19-8a7f-64cd168c5dc0,,
Add,4,5140365,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,872535e6-60c9-4ed8-8011-424f0217e240,,
Add,3,5138449,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,121e658a-2065-495a-96a9-e5643c56247d,,
Add,3,5139042,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,172a2a6e-e11d-4606-9bf6-aaae3031e45d,,
Add,3,1241285,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,8667a9f2-dab0-44b8-811b-2c304670b14d,,
Add,4,1241284,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,380353f4-81e4-4979-a349-fe65fdc45db6,,
Add,5,5139569,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,6046349f-7e7e-4508-9afb-9b1f5e0fca89,,
Add,5,5138691,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,79a42b45-c332-4357-85eb-8af5893bcbea,,
Add,5,5252098,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,ce4ec1ae-ed5b-4da8-8d1d-4fe5dcbea7f3,,
Add,5,5258346,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,d571050a-e66d-418a-8de2-6a2bfa0b9a99,,
Add,5,5258829,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f9f27f75-ff6c-4b0d-ad7e-faf27ee5bb46,,
Add,5,5258831,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,0b781fd6-dad8-4943-962b-4a26a75f4c8d,,
Add,5,5258817,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,caa41055-19c3-41b9-b74b-5c60b40447d2,,
Add,5,5258830,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,1c566944-250d-460c-809e-2ab719c3070f,,
Add,5,5140698,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,e7d62485-e99f-4203-93dc-385fc983856c,,
Add,5,5256426,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,e1e963e5-497c-423d-a5c7-8544984787a8,,
Add,4,7547421,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,3.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f0884397-870b-4a8b-8ada-cfb34ff82207,,
Add,3,5256849,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,960020dc-1edb-4e75-93e8-ee012df79f03,,
Add,3,5138294,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,699c852d-316c-44e2-88c1-a146ce8938f7,,
Add,3,1019183,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,ad7d37dd-bedf-4871-8f8b-37564105f424,,
Add,4,5137394,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,ea893b4d-2e3e-42ba-a853-49aee70f7c36,,
Add,4,5138287,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,a0e21cb6-4c48-43dd-be82-b8fbd089b5ae,,
Add,3,0113202,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,57efc69d-36f4-47ce-bd3f-8baa73bb6058,,
Add,4,7520464,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,4.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,06f2c703-8fee-4820-8903-f71257869279,,
Add,4,5450838,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,1b66e820-6747-4a54-a109-3ac61a886fb8,,
Add,4,2411099,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,ac5d0c97-5eed-44a2-9280-c4ae636d88b5,,
Add,4,5258881,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,a37bc585-2dc7-4308-b809-bd3a1b1eb2f7,,
Add,4,7547487,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,4.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,4f050cb2-7cee-450f-bc0f-5319294555d2,,
Add,4,7556565,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,4.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,660c451c-f0ef-41eb-ad63-2c905f863925,,
Add,4,7547332,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,680f9150-8997-4c01-b343-c515cada94ac,,
Add,4,1021867,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,9e79dfda-2a58-4f13-9e13-41220c19db1e,,
Add,5,1021325,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,8601f83c-aee7-4de6-880e-4e4112bb36e8,,
Add,6,5260703,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,71644d83-c8e2-4f10-9f58-0103f3b14805,,
Add,6,5260560,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,d2410527-21c3-4501-9e85-668c7e4ca353,,
Add,5,1022502,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,9277d864-8793-4d38-8ff4-6ca8a6c43b4f,,
Add,6,7547747,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,3.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,39b0fe87-2af2-4969-b75b-cd7e9ebf8070,,
Add,6,5262771,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,3c2bc6d8-1e5a-47e7-8297-06e76da39d4c,,
Add,5,5256856,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,0936dcda-79c3-4834-a87b-3c452ab454a7,,
Add,5,1021324,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,86800809-9e0d-4906-9c35-503855003db6,,
Add,6,5260702,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,6c2f3c79-9b44-4cc3-93f7-d02399bbb2f0,,
Add,6,5260560,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f36284cf-1789-4ff6-8939-ee95c8cdc8f1,,
Add,5,5139282,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,7c0a1c1f-76cf-4ee0-843f-540f3551f1f4,,
Add,5,5262772,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,673b6191-8498-420d-b774-06d39b16c0d4,,
Add,5,5139244,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,8f89a228-9ae3-446f-9869-efcdf1ac7e88,,
Add,5,1240940,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,8476b9b4-26eb-4235-b21d-90efa31e05a1,,
Add,6,5260556,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,1b465959-e8ec-4af0-98b4-4be727eca8a7,,
Add,6,5254492,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,cf825c8c-59a1-40dd-afa8-b778ef54fc42,,
Add,6,5139840,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,9d30d50b-5b9e-4c5d-bb0f-4bb435933f50,,
Add,6,5139936,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,1453dd82-6a15-40ea-9f69-3c153c5434fc,,
Add,6,5139839,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,24269c5b-8137-468a-83ab-05b75b249690,,
Add,5,5256850,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,0f6dd492-7530-455a-b8db-fe0a433e79dd,,
Add,5,1021866,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,6147d941-7534-493e-8d2a-97b7869c9175,,
Add,6,7520068,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,5996ad29-ee94-4ae1-afed-1f4beff3bdf4,,
Add,6,7518617,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,64531dc3-f24c-491b-896b-5d68a90cb994,,
Add,6,5260700,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,dd5cf36e-52f2-4551-bf53-759b1cec3840,,
Add,5,5256857,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,a048c17c-2d9d-4efe-91cc-59cf5b32afac,,
Add,4,7518954,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,e088e1bf-9b27-4be3-897a-bdef9898e11e,,
Add,4,1021568,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f9656b87-327e-4768-8d84-b39d1c3898de,,
Add,5,1021579,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f43182d5-d32a-48f0-9a90-08c2dfa94d90,,
Add,6,5261109,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,21f15d34-7a28-4cf7-b6ba-4cdaabd16ff2,,
Add,6,5261135,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,ef982022-8515-4488-8a8d-c15d5b819c3a,,
Add,5,7547601,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,518e91b4-69c8-4c4f-8896-1b2f56afe37c,,
Add,4,2635905,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,63577008-ffea-417a-b34a-55763e835a5a,,
Add,5,7547601,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,6.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,5c1ba68a-921a-49d5-8971-e2564083aa3e,,
Add,5,5451629,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,d7a1f61e-b854-4eee-b067-146f37ad8a26,,
Add,5,5140049,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,6aea682d-89f9-4d9e-acfc-7b09309d14ce,,
Add,4,5450837,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,cec78568-8ea2-43ab-b6e3-15dba01aae2a,,
Add,4,1021565,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,883464f2-7fc6-4963-bea0-5bced679b1bd,,
Add,5,7661401,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,b3fe584b-38b4-4ad0-ba96-b69256178bd0,,
Add,5,5261189,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,b7ff819b-0627-42f3-997e-8ac3f9e6fb77,,
Add,5,5332797,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,67d16659-c18e-4a36-8655-f9edad901c12,,
Add,5,5332798,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,1c9669dc-a0b6-434f-a1d2-d16555574f65,,
Add,5,7662209,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,0fa0e544-993f-46ef-b5d9-c3185929763d,,
Add,5,5210991,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,511db2a8-69fc-4f4f-bb2d-d54fa5330c7a,,
Add,3,5138285,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,cf69d647-9264-4ebb-a1fe-6e80b88d08a9,,
Add,3,5256863,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,d6d6bcd1-e41d-4afc-8e0f-9b9b32e329e2,,
Add,3,5138286,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,0a8226d8-5afa-4df9-b748-423d2b71eca3,,
Add,3,7519010,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,a7c42a21-4f75-4efb-a1cc-4c82994fa752,,
Add,3,1333119,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,706060d4-89ab-446a-945c-3602389a976b,,
Add,4,5138392,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,403da267-a784-43a9-9e3d-f19014a14193,,
Add,4,3610030,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,7e70ef3f-aa77-4ba4-a30b-7c58ade216c4,,
Add,4,3514309,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,2.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f70897c5-29b9-40c5-b8dd-325745293926,,
Add,3,5256864,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,ba816064-12fc-4bd6-8774-1bc0f25d40ab,,
Add,2,1019861,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,3cd78bf5-f76f-4d48-8882-6422f2421153,,
Add,3,5337942,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,243c369d-9a6e-4b1d-989d-a1a357613dbd,,
Add,3,7547332,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,4def4f99-cdf9-456c-93df-4cc5a9350ad8,,
Add,3,7518906,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,e66588a4-9063-4ce9-b143-7523e8d06270,,
Add,3,5337392,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,8592a216-17ee-4135-a3c8-aed3638fcc4c,,
Add,2,1021434,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,d6dc59bf-88b8-4d87-86e5-2576d25f3c4e,,
Add,3,5139255,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,46bafa7c-3645-406f-954e-6dd9c25dda2d,,
Add,3,1021436,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,b13d9c92-ba21-4f48-9f20-34eb80ebec48,,
Add,4,5338663,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,4c1fb8b1-2956-4e0b-a383-39b0eda889be,,
Add,4,5260858,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,f8e8fcc2-c5b6-40ce-a037-0ec1e7206ba8,,
Add,3,1021435,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,78b8da94-d597-404a-856e-788681d2c5d9,,
Add,4,5338645,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,dc51e223-cfa7-4d83-a808-8f017e324069,,
Add,4,5260858,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,1.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,1639d898-2f0a-489f-a901-ff053e2a932a,,
Add,3,7661973,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,4.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,b0e1f7de-eec8-460b-8cc9-e120b94b62cb,,
Add,3,7661637,OEM,/wt.inf.container.OrgContainer=OEM/wt.pdmlink.PDMLinkProduct=Snowmobile,1,Design,12.0,ea,,0,,,,1,,WCTYPE|wt.part.WTPartUsageLink,6e51dcc5-e3b2-4723-a84c-df04f6dbbe6f,,
